Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2014-05-06,37.7292366027832,60.527565002441406,14.14380168914795,42.58747100830078,31.342004776000977,32.28776168823242,29.349912643432617,47.777549743652344,55.62177276611328
2014-05-07,38.022705078125,61.05388641357422,14.333778381347656,42.95231628417969,31.359344482421875,32.59723663330078,29.824535369873047,47.91023254394531,55.551578521728516
2014-05-08,37.87200164794922,60.18092346191406,14.373090744018555,42.94420623779297,31.445980072021484,32.64143371582031,29.501243591308594,47.653160095214844,55.70952224731445
2014-05-09,37.87200164794922,60.12318420410156,14.36653995513916,42.97662353515625,31.480649948120117,32.796180725097656,29.06790542602539,47.94338607788086,56.01661682128906
2014-05-12,38.35580825805664,60.54680252075195,14.510661125183105,43.617103576660156,31.905244827270508,32.825645446777344,28.799652099609375,48.43260192871094,56.71860122680664
2014-05-13,38.38753128051758,60.771446228027344,14.497562408447266,43.6900749206543,31.922571182250977,32.891971588134766,28.868427276611328,48.50723648071289,56.56064224243164
2014-05-14,38.39546585083008,60.7971305847168,14.392744064331055,43.365787506103516,31.775270462036133,32.71513366699219,29.012887954711914,48.540409088134766,55.92888259887695
2014-05-15,37.85612106323242,60.10393142700195,14.228963851928711,42.984737396240234,31.584632873535156,32.42776107788086,28.895952224731445,48.051177978515625,55.52525329589844
2014-05-16,37.99097442626953,59.94988250732422,14.24862003326416,43.04148864746094,31.783933639526367,32.6267204284668,28.98537254333496,48.21702575683594,55.937652587890625
2014-05-19,38.149593353271484,60.136016845703125,14.320679664611816,43.21174621582031,31.991899490356445,32.56038284301758,28.53828239440918,48.515525817871094,56.192100524902344
2014-05-20,37.94337844848633,59.96272659301758,14.235516548156738,42.6361198425293,31.809934616088867,32.4424934387207,28.53828239440918,48.20872497558594,55.683197021484375
2014-05-21,38.11786651611328,60.61100769042969,14.327235221862793,43.05769348144531,32.02656555175781,32.6267204284668,28.558910369873047,48.61502456665039,56.35883331298828
2014-05-22,38.20511245727539,60.5532341003418,14.392744064331055,43.1387825012207,32.087215423583984,32.575130462646484,28.792770385742188,48.90523910522461,56.657169342041016
2014-05-23,38.53028869628906,60.4312744140625,14.4385986328125,43.4144287109375,32.3558349609375,32.6267204284668,28.72399139404297,48.930118560791016,57.10466766357422
2014-05-27,38.53028869628906,60.59816360473633,14.563065528869629,43.64142608642578,32.633113861083984,32.71513366699219,28.95098304748535,49.19546890258789,57.40299606323242
2014-05-28,38.54615020751953,60.70085525512695,14.536864280700684,43.673858642578125,32.54646301269531,32.6709098815918,29.122928619384766,49.05448913574219,57.341590881347656
2014-05-29,38.93479919433594,61.22079086303711,14.569622039794922,43.85221481323242,32.73710632324219,32.928802490234375,29.205476760864258,49.444217681884766,57.57849884033203
2014-05-30,38.92686462402344,61.17583084106445,14.602375030517578,43.819786071777344,32.77177047729492,33.18668746948242,29.398059844970703,49.57686996459961,57.63115310668945
2014-06-02,39.08549118041992,61.098812103271484,14.641682624816895,44.00624465942383,32.719764709472656,33.10563659667969,29.391206741333008,49.643218994140625,57.82416534423828
2014-06-03,38.99823760986328,61.31065368652344,14.66134262084961,43.95760726928711,32.66779327392578,32.98774719238281,29.501243591308594,49.73441696166992,57.71889114379883
2014-06-04,39.06169128417969,61.27853775024414,14.700643539428711,43.94950866699219,32.72843933105469,33.10563659667969,29.487489700317383,49.87538146972656,57.99967956542969
2014-06-05,39.24412155151367,61.63155746459961,14.838213920593262,44.39540100097656,32.94506072998047,33.238277435302734,29.735118865966797,49.93342590332031,58.37697219848633
2014-06-06,39.43446350097656,62.138641357421875,14.936479568481445,44.84130096435547,33.092376708984375,33.326698303222656,29.631938934326172,49.88367462158203,58.719173431396484
2014-06-09,39.33135986328125,62.234893798828125,15.001996040344238,45.06830596923828,33.196346282958984,33.27511215209961,29.43246841430664,49.62663269042969,58.73674011230469
2014-06-10,39.38688278198242,62.1322135925293,14.995442390441895,44.962913513183594,33.21369552612305,33.27511215209961,29.36367416381836,49.79246520996094,58.62266540527344
2014-06-11,39.16481399536133,62.36970138549805,14.897175788879395,44.630516052246094,33.13571548461914,33.18668746948242,28.99224281311035,49.73441696166992,58.44717025756836
